,epoch,loss,accuracy,macro_f,precision,recall,doc_entropy,val_loss,val_accuracy,val_macro_f,val_precision,val_recall,val_doc_entropy,test_loss,test_accuracy,test_macro_f,test_precision,test_recall,test_doc_entropy,split,seed,dropout_rate,embedding_type,max_length,head_num,arch_type,calculate_entropy,with_gru,run_id
37,1,1.126598,0.672359,0.655487,0.688344,0.672359,2.52837,0.956143,0.713183,0.705273,0.741927,0.713183,2.831215,0.949983,0.709897,0.703854,0.74288,0.709897,2.832269,valid,2020,0.2,distilbert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
38,2,0.777563,0.763879,0.755877,0.788271,0.763879,2.456304,0.934847,0.724286,0.71624,0.7525,0.724286,2.706261,0.923109,0.723937,0.717366,0.754973,0.723937,2.705336,valid,42,0.2,distilbert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
39,1,1.126867,0.671799,0.65534,0.688112,0.671799,2.489522,0.95534,0.716619,0.702434,0.735164,0.716619,2.788405,0.948285,0.712735,0.698208,0.731161,0.712735,2.79056,valid,42,0.2,distilbert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
40,2,0.774911,0.764551,0.756658,0.789679,0.764551,2.502539,0.930996,0.726924,0.715596,0.747095,0.726924,2.749132,0.926534,0.721746,0.710015,0.74416,0.721746,2.74862,valid,2021,0.2,distilbert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
41,1,1.125066,0.671245,0.655045,0.687676,0.671245,2.548638,0.955377,0.716071,0.701603,0.731979,0.716071,2.803732,0.948998,0.712188,0.698116,0.730975,0.712188,2.804978,valid,2021,0.2,distilbert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
42,2,0.788529,0.761719,0.75341,0.785902,0.761719,2.596673,0.949124,0.719407,0.716488,0.760468,0.719407,2.840108,0.944046,0.719257,0.717291,0.763251,0.719257,2.843034,valid,5,0.2,bert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
43,1,1.142689,0.669167,0.652417,0.68513,0.669167,2.627142,0.965932,0.714776,0.701953,0.733142,0.714776,2.889577,0.955455,0.713582,0.702043,0.736431,0.713582,2.892255,valid,5,0.2,bert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
44,2,0.791552,0.760549,0.752382,0.785142,0.760549,2.609156,0.943767,0.722742,0.712665,0.748329,0.722742,2.826493,0.942858,0.721597,0.711381,0.745049,0.721597,2.826774,valid,40,0.2,bert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
45,1,1.14342,0.668494,0.651101,0.683085,0.668494,2.638451,0.970405,0.710993,0.700784,0.73607,0.710993,2.88638,0.959112,0.710196,0.700629,0.736391,0.710196,2.886848,valid,40,0.2,bert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
46,2,0.789485,0.760082,0.751803,0.78493,0.760082,2.597382,0.955225,0.717365,0.711899,0.753028,0.717365,2.856534,0.950042,0.721298,0.716019,0.757117,0.721298,2.859611,valid,2020,0.2,bert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
