,epoch,loss,accuracy,macro_f,precision,recall,doc_entropy,val_loss,val_accuracy,val_macro_f,val_precision,val_recall,val_doc_entropy,test_loss,test_accuracy,test_macro_f,test_precision,test_recall,test_doc_entropy,split,seed,dropout_rate,embedding_type,max_length,head_num,arch_type,calculate_entropy,with_gru,run_id,entropy_constraint,head_dim,variant_name
84,2,0.490077,0.829356,0.823956,0.846185,0.829356,4.644801,0.566366,0.803267,0.794485,0.815466,0.803267,4.909189,0.557553,0.808023,0.802061,0.824844,0.808023,4.920214,valid,40,0.2,glove,256,120,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
85,1,0.695515,0.76482,0.7504,0.769862,0.76482,4.162612,0.594854,0.792683,0.789519,0.8167,0.792683,4.735465,0.588328,0.794064,0.792578,0.820616,0.794064,4.746679,valid,40,0.2,glove,256,120,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
86,2,0.485765,0.830545,0.824933,0.846693,0.830545,4.688764,0.569578,0.803037,0.796306,0.820062,0.803037,4.920539,0.563528,0.806489,0.801634,0.824354,0.806489,4.932372,valid,2020,0.2,glove,256,120,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
87,1,0.696436,0.763794,0.748869,0.768038,0.763794,4.21646,0.583679,0.795981,0.781938,0.800013,0.795981,4.805593,0.578327,0.798052,0.785814,0.804742,0.798052,4.817768,valid,2020,0.2,glove,256,120,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
88,2,0.487572,0.830507,0.824971,0.846169,0.830507,4.655564,0.558262,0.806412,0.79763,0.819661,0.806412,4.918137,0.555316,0.80994,0.803305,0.826737,0.80994,4.930183,valid,42,0.2,glove,256,120,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
89,1,0.698192,0.765818,0.751045,0.770791,0.765818,4.202967,0.580641,0.795904,0.78878,0.811016,0.795904,4.739899,0.577143,0.800736,0.794989,0.817134,0.800736,4.751977,valid,42,0.2,glove,256,120,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
90,2,0.488334,0.829912,0.824498,0.845901,0.829912,4.744748,0.574626,0.798205,0.792671,0.817596,0.798205,4.915085,0.556895,0.808483,0.803462,0.826118,0.808483,4.927137,valid,2021,0.2,glove,256,120,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
91,1,0.694774,0.765856,0.751582,0.771266,0.765856,4.246393,0.584776,0.795137,0.786747,0.808452,0.795137,4.879502,0.574916,0.800199,0.790465,0.810395,0.800199,4.891843,valid,2021,0.2,glove,256,120,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
92,2,0.486022,0.831782,0.82632,0.847538,0.831782,4.632673,0.577298,0.799432,0.790593,0.811535,0.799432,4.900614,0.567775,0.805492,0.796676,0.815699,0.805492,4.912309,valid,5,0.2,glove,256,100,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
93,1,0.694707,0.764293,0.750177,0.770206,0.764293,4.172925,0.576106,0.800123,0.794783,0.817914,0.800123,4.726788,0.572129,0.799356,0.797037,0.823203,0.799356,4.737587,valid,5,0.2,glove,256,100,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
94,2,0.487247,0.830315,0.824357,0.844922,0.830315,4.625108,0.573094,0.798129,0.79535,0.82167,0.798129,4.924717,0.564725,0.807486,0.804867,0.831859,0.807486,4.937817,valid,40,0.2,glove,256,100,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
95,1,0.697352,0.764657,0.750271,0.769736,0.764657,4.177458,0.610067,0.785166,0.780113,0.805276,0.785166,4.771351,0.605367,0.788004,0.784785,0.811372,0.788004,4.783725,valid,40,0.2,glove,256,100,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
96,2,0.48819,0.830056,0.824568,0.846395,0.830056,4.616041,0.565866,0.804188,0.803018,0.832238,0.804188,4.899846,0.56249,0.808176,0.807931,0.835916,0.808176,4.91179,valid,2020,0.2,glove,256,100,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
97,1,0.696588,0.763823,0.748792,0.768066,0.763823,4.172258,0.593738,0.791072,0.786288,0.813381,0.791072,4.751351,0.582141,0.798589,0.795299,0.822139,0.798589,4.763542,valid,2020,0.2,glove,256,100,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
98,2,0.485039,0.83112,0.82544,0.846805,0.83112,4.56119,0.568106,0.800276,0.792381,0.816433,0.800276,4.87897,0.563325,0.804955,0.797638,0.81811,0.804955,4.891147,valid,42,0.2,glove,256,100,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
99,1,0.698265,0.764811,0.749972,0.769956,0.764811,4.094893,0.607726,0.789078,0.787427,0.815854,0.789078,4.671315,0.59909,0.796134,0.795793,0.825202,0.796134,4.682875,valid,42,0.2,glove,256,100,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
100,2,0.485695,0.830641,0.825083,0.846224,0.830641,4.595869,0.56987,0.80204,0.796115,0.820747,0.80204,4.875877,0.555823,0.81063,0.803506,0.824281,0.81063,4.88828,valid,2021,0.2,glove,256,100,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
101,1,0.695178,0.764494,0.749885,0.769196,0.764494,4.136666,0.59408,0.788771,0.771769,0.793185,0.788771,4.708137,0.58306,0.796825,0.779902,0.798385,0.796825,4.718806,valid,2021,0.2,glove,256,100,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
102,2,0.488635,0.82997,0.824606,0.846584,0.82997,4.584253,0.566906,0.803344,0.799845,0.823926,0.803344,4.83957,0.556181,0.8104,0.809853,0.835531,0.8104,4.851097,valid,5,0.2,glove,256,80,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
103,1,0.69639,0.765626,0.751078,0.770027,0.765626,4.154963,0.589653,0.797975,0.786738,0.804892,0.797975,4.716916,0.581788,0.800736,0.790302,0.808041,0.800736,4.729181,valid,5,0.2,glove,256,80,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
104,2,0.497017,0.827017,0.821076,0.842832,0.827017,4.726105,0.583359,0.797975,0.797435,0.825348,0.797975,4.940013,0.573206,0.804264,0.805202,0.835557,0.804264,4.951183,valid,40,0.2,glove,256,80,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
105,1,0.701253,0.763353,0.748714,0.768449,0.763353,4.176771,0.599708,0.791993,0.782026,0.803012,0.791993,4.975564,0.59554,0.797055,0.788109,0.808254,0.797055,4.986868,valid,40,0.2,glove,256,80,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
106,2,0.488204,0.830401,0.824785,0.846389,0.830401,4.478944,0.573959,0.797975,0.787862,0.808086,0.797975,4.857755,0.557598,0.807102,0.797946,0.817174,0.807102,4.867341,valid,2020,0.2,glove,256,80,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
107,1,0.692843,0.765885,0.751059,0.77015,0.765885,4.12068,0.590496,0.79368,0.782296,0.802108,0.79368,4.782964,0.588622,0.794524,0.782549,0.798996,0.794524,4.792047,valid,2020,0.2,glove,256,80,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
108,2,0.485987,0.83065,0.824911,0.846498,0.83065,4.570466,0.556424,0.802654,0.79413,0.815519,0.802654,4.870609,0.555246,0.807563,0.800193,0.821939,0.807563,4.883134,valid,42,0.2,glove,256,80,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
109,1,0.696352,0.765261,0.750653,0.770256,0.765261,4.090033,0.586838,0.791226,0.779915,0.800165,0.791226,4.780835,0.588032,0.796134,0.785548,0.805472,0.796134,4.792025,valid,42,0.2,glove,256,80,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
110,2,0.487603,0.830075,0.824681,0.846839,0.830075,4.627128,0.568765,0.80273,0.799809,0.82654,0.80273,4.869298,0.5535,0.80971,0.808432,0.834714,0.80971,4.881473,valid,2021,0.2,glove,256,80,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
111,1,0.697865,0.765309,0.750427,0.769291,0.765309,4.187446,0.594232,0.792223,0.785112,0.807116,0.792223,4.727455,0.587265,0.798129,0.792759,0.81604,0.798129,4.739642,valid,2021,0.2,glove,256,80,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
112,2,0.48786,0.830181,0.824571,0.846044,0.830181,4.560512,0.562214,0.801503,0.798371,0.826763,0.801503,4.82773,0.545561,0.81715,0.812894,0.836471,0.81715,4.838239,valid,5,0.2,glove,256,60,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
113,1,0.697831,0.76389,0.749193,0.769152,0.76389,4.136228,0.577878,0.799126,0.792698,0.815011,0.799126,4.725549,0.569524,0.801657,0.796417,0.820741,0.801657,4.738051,valid,5,0.2,glove,256,60,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
114,2,0.490321,0.830564,0.825242,0.846933,0.830564,4.549585,0.556819,0.804034,0.801222,0.828414,0.804034,4.854078,0.55243,0.812088,0.809068,0.833566,0.812088,4.865597,valid,40,0.2,glove,256,60,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
115,1,0.694496,0.765223,0.750715,0.771162,0.765223,4.065342,0.579144,0.798589,0.790721,0.812345,0.798589,4.66818,0.581025,0.798896,0.792112,0.814977,0.798896,4.679652,valid,40,0.2,glove,256,60,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
116,2,0.487386,0.830334,0.824919,0.84685,0.830334,4.372556,0.572663,0.801733,0.795923,0.820514,0.801733,4.77787,0.564155,0.803881,0.799629,0.823998,0.803881,4.787489,valid,2020,0.2,glove,256,60,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
117,1,0.697135,0.764303,0.748663,0.767474,0.764303,4.001703,0.584866,0.798129,0.796328,0.825147,0.798129,4.659475,0.587379,0.799279,0.798751,0.827134,0.799279,4.66904,valid,2020,0.2,glove,256,60,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
118,2,0.485134,0.831456,0.825939,0.847453,0.831456,4.533294,0.57502,0.800123,0.792851,0.815368,0.800123,4.802331,0.562437,0.803037,0.796902,0.820018,0.803037,4.814159,valid,42,0.2,glove,256,60,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
119,1,0.695517,0.764283,0.749613,0.769208,0.764283,4.082592,0.595652,0.79276,0.772229,0.789258,0.79276,4.701996,0.588378,0.793373,0.772598,0.788535,0.793373,4.713993,valid,42,0.2,glove,256,60,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
120,2,0.483787,0.831427,0.825958,0.847659,0.831427,4.551355,0.575481,0.80273,0.791631,0.812771,0.80273,4.830549,0.558839,0.808329,0.796681,0.81252,0.808329,4.841625,valid,2021,0.2,glove,256,60,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
121,1,0.695802,0.764887,0.749782,0.769229,0.764887,4.181623,0.598194,0.793987,0.78917,0.813403,0.793987,4.716448,0.589813,0.800813,0.796364,0.820675,0.800813,4.727534,valid,2021,0.2,glove,256,60,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
122,2,0.48772,0.829931,0.824268,0.845926,0.829931,4.389329,0.564278,0.806335,0.79938,0.821314,0.806335,4.753102,0.554572,0.811397,0.80584,0.826822,0.811397,4.763471,valid,5,0.2,glove,256,20,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
123,1,0.69486,0.765281,0.75047,0.768783,0.765281,4.093221,0.586087,0.797745,0.786838,0.808719,0.797745,4.679521,0.577136,0.800353,0.789262,0.8078,0.800353,4.69107,valid,5,0.2,glove,256,20,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
124,2,0.487519,0.83135,0.82582,0.847674,0.83135,4.44398,0.592965,0.796901,0.799578,0.832465,0.796901,4.736224,0.596595,0.796901,0.801213,0.837815,0.796901,4.74604,valid,40,0.2,glove,256,20,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
125,1,0.699944,0.763401,0.749082,0.768769,0.763401,4.086432,0.581632,0.798512,0.792641,0.816098,0.798512,4.722883,0.581615,0.80158,0.79693,0.821406,0.80158,4.733181,valid,40,0.2,glove,256,20,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
126,2,0.484975,0.830727,0.82521,0.846411,0.830727,4.409032,0.582057,0.799663,0.790572,0.811657,0.799663,4.740401,0.567434,0.807946,0.799932,0.820516,0.807946,4.750329,valid,2020,0.2,glove,256,20,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
127,1,0.698099,0.764015,0.748976,0.768413,0.764015,4.037473,0.588717,0.798282,0.79375,0.818846,0.798282,4.730751,0.580631,0.801503,0.801228,0.828405,0.801503,4.741786,valid,2020,0.2,glove,256,20,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
128,2,0.489554,0.829423,0.823898,0.845303,0.829423,4.470049,0.572541,0.801963,0.795147,0.817231,0.801963,4.736991,0.556464,0.80856,0.801325,0.820087,0.80856,4.747286,valid,42,0.2,glove,256,20,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
129,1,0.698919,0.764629,0.74994,0.769709,0.764629,4.151009,0.592102,0.796978,0.784006,0.803704,0.796978,4.67927,0.584108,0.799279,0.787822,0.808065,0.799279,4.689859,valid,42,0.2,glove,256,20,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
130,2,0.487978,0.830296,0.825003,0.846513,0.830296,4.396556,0.573472,0.803651,0.789905,0.807795,0.803651,4.703217,0.559786,0.807716,0.796388,0.81668,0.807716,4.713365,valid,2021,0.2,glove,256,20,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
131,1,0.701376,0.764657,0.74944,0.768276,0.764657,4.055374,0.612501,0.785013,0.785546,0.818338,0.785013,4.638359,0.604096,0.791686,0.793705,0.827523,0.791686,4.649777,valid,2021,0.2,glove,256,20,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
132,2,0.486692,0.830919,0.825789,0.847777,0.830919,4.431911,0.567366,0.803881,0.798492,0.821289,0.803881,4.785326,0.557117,0.811014,0.805146,0.826807,0.811014,4.79452,valid,42,0.2,glove,256,10,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
133,1,0.69879,0.764399,0.749437,0.769356,0.764399,4.143825,0.583486,0.797898,0.787386,0.808337,0.797898,4.705718,0.572133,0.801657,0.792467,0.810905,0.801657,4.715604,valid,42,0.2,glove,256,10,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
134,2,0.488913,0.829883,0.82433,0.84596,0.829883,4.539642,0.561411,0.802654,0.797697,0.822091,0.802654,4.818999,0.558533,0.808023,0.803892,0.828059,0.808023,4.829108,valid,2021,0.2,glove,256,10,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
135,1,0.700412,0.763497,0.748462,0.767765,0.763497,4.222345,0.594939,0.791072,0.79119,0.821553,0.791072,4.810896,0.593665,0.796748,0.796711,0.825545,0.796748,4.820254,valid,2021,0.2,glove,256,10,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
136,2,0.458683,0.839883,0.835514,0.857192,0.839883,4.258468,0.558027,0.805415,0.803369,0.830015,0.805415,4.614994,0.551821,0.80994,0.808207,0.83457,0.80994,4.62457,valid,5,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
137,1,0.683109,0.765942,0.753233,0.774003,0.765942,4.330147,0.57537,0.798359,0.789325,0.81065,0.798359,4.653925,0.567158,0.803574,0.792559,0.810595,0.803574,4.663484,valid,5,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
138,2,0.461559,0.837899,0.833896,0.855762,0.837899,4.290471,0.570417,0.803728,0.797199,0.819378,0.803728,4.664311,0.563647,0.808483,0.803034,0.825073,0.808483,4.675981,valid,40,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
139,1,0.686277,0.766038,0.753675,0.774755,0.766038,4.366005,0.601024,0.789385,0.7925,0.829206,0.789385,4.683573,0.597636,0.792146,0.795091,0.830274,0.792146,4.694958,valid,40,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
140,1,0.686275,0.766038,0.753684,0.774776,0.766038,4.366002,0.601019,0.789308,0.792416,0.829139,0.789308,4.683543,0.597633,0.792146,0.795091,0.830274,0.792146,4.694927,valid,40,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
141,2,0.460223,0.838225,0.834219,0.856607,0.838225,4.231679,0.577697,0.80227,0.792171,0.812178,0.80227,4.583664,0.574277,0.807102,0.798039,0.817707,0.807102,4.594307,valid,2020,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
142,1,0.683924,0.765348,0.753405,0.775265,0.765348,4.31803,0.582188,0.796595,0.798029,0.831145,0.796595,4.663192,0.575902,0.795904,0.797721,0.829677,0.795904,4.674201,valid,2020,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
143,2,0.498515,0.824869,0.819743,0.842225,0.824869,4.456841,0.540551,0.805338,0.809029,0.841749,0.805338,4.712297,0.536852,0.814235,0.817161,0.845833,0.814235,4.725603,valid,5,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
144,1,0.687372,0.765319,0.752268,0.772817,0.765319,4.475221,0.589582,0.793757,0.78545,0.807999,0.793757,4.751682,0.58092,0.799586,0.789621,0.809014,0.799586,4.764933,valid,5,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
145,2,0.496723,0.825895,0.821061,0.843623,0.825895,4.481489,0.543509,0.807026,0.798657,0.818461,0.807026,4.736038,0.540335,0.813929,0.807798,0.828775,0.813929,4.748629,valid,40,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
146,1,0.688928,0.763603,0.751193,0.772631,0.763603,4.539942,0.596231,0.787084,0.791194,0.829748,0.787084,4.804707,0.596472,0.79299,0.797171,0.833602,0.79299,4.819729,valid,40,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
147,2,0.495108,0.826317,0.821229,0.843678,0.826317,4.404952,0.546285,0.805492,0.797629,0.818237,0.805492,4.670015,0.542029,0.811934,0.806083,0.828813,0.811934,4.682325,valid,2020,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
148,1,0.686233,0.764648,0.752794,0.77494,0.764648,4.474805,0.571765,0.795137,0.794494,0.824622,0.795137,4.738016,0.569388,0.798359,0.798571,0.827035,0.798359,4.751246,valid,2020,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
149,2,0.497449,0.824946,0.819758,0.842534,0.824946,4.390229,0.537189,0.812471,0.804168,0.82435,0.812471,4.673593,0.534863,0.812931,0.807241,0.829944,0.812931,4.688826,valid,4,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
150,1,0.690826,0.764015,0.751298,0.772043,0.764015,4.503476,0.580573,0.791763,0.784105,0.807148,0.791763,4.749498,0.569446,0.799049,0.790737,0.810493,0.799049,4.762779,valid,4,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
151,2,0.503312,0.824207,0.819058,0.841227,0.824207,4.55764,0.537628,0.807409,0.806709,0.833799,0.807409,4.773314,0.539953,0.810861,0.811192,0.838726,0.810861,4.786511,valid,2021,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
152,1,0.689577,0.764178,0.75123,0.771982,0.764178,4.567895,0.595357,0.790689,0.786372,0.813108,0.790689,4.852755,0.586767,0.792223,0.789642,0.816975,0.792223,4.865739,valid,2021,0.2,roberta-base,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
153,2,0.461605,0.838349,0.833736,0.855281,0.838349,4.261808,0.569821,0.80158,0.7947,0.816644,0.80158,4.617965,0.569456,0.805952,0.80061,0.823878,0.805952,4.627887,valid,4,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
154,1,0.685719,0.765712,0.752759,0.772749,0.765712,4.343512,0.582562,0.793603,0.786392,0.809109,0.793603,4.667686,0.572131,0.798665,0.792081,0.814061,0.798665,4.679181,valid,4,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
155,2,0.458797,0.838608,0.834199,0.855593,0.838608,4.305143,0.572142,0.80181,0.798861,0.824161,0.80181,4.622425,0.57033,0.804495,0.80129,0.826029,0.804495,4.633491,valid,2021,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
156,1,0.681302,0.767428,0.755028,0.775369,0.767428,4.384763,0.593054,0.790535,0.787451,0.816086,0.790535,4.725352,0.587599,0.79253,0.789482,0.816629,0.79253,4.736286,valid,2021,0.2,bert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
157,2,0.453425,0.840209,0.836092,0.857807,0.840209,4.223342,0.560083,0.804341,0.802549,0.829116,0.804341,4.572685,0.553291,0.808866,0.806821,0.831911,0.808866,4.581738,valid,5,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
158,1,0.678455,0.767735,0.755264,0.776053,0.767735,4.302988,0.5752,0.800736,0.794538,0.818825,0.800736,4.669164,0.571155,0.800046,0.791769,0.81244,0.800046,4.679805,valid,5,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
159,2,0.454668,0.839136,0.835415,0.857365,0.839136,4.253565,0.571662,0.797745,0.789567,0.81042,0.797745,4.615966,0.566262,0.808253,0.801792,0.822677,0.808253,4.628502,valid,40,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
160,1,0.681439,0.767515,0.755428,0.7767,0.767515,4.346383,0.586955,0.793143,0.796573,0.833008,0.793143,4.66094,0.583921,0.795291,0.798574,0.832769,0.795291,4.673442,valid,40,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
161,2,0.451415,0.841159,0.837302,0.859052,0.841159,4.238289,0.575367,0.803804,0.793295,0.813073,0.803804,4.597473,0.563737,0.80948,0.801456,0.821732,0.80948,4.608118,valid,2020,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
162,1,0.678522,0.76692,0.755499,0.777856,0.76692,4.267091,0.577663,0.795751,0.795181,0.825248,0.795751,4.633631,0.572701,0.799432,0.79979,0.829386,0.799432,4.645235,valid,2020,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
163,2,0.45553,0.839423,0.835312,0.85739,0.839423,4.240429,0.56642,0.802347,0.794076,0.81499,0.802347,4.598705,0.563491,0.806182,0.799997,0.822695,0.806182,4.609336,valid,4,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
164,1,0.681677,0.766096,0.753962,0.774815,0.766096,4.311993,0.585474,0.79276,0.782896,0.803205,0.79276,4.647892,0.569839,0.798282,0.787916,0.806455,0.798282,4.660702,valid,4,0.2,distilbert-base-uncased,256,40,BiAttentionClassifyModel,1,gru,MIND15/keep_all/BiAttentionClassifyModel,,,
